"ID","date_created","fuel_model","fuel_loading","slope","aspect","default_end_month","default_beg_month","remarks","raws_id","gacc","state","active","jurisdiction","lat","raws","elevation","site","lng","grup"
1064,"2016-12-01",,"0","10","SW","11","05",,"CDAW4","RMCC","WY","0","USFS","44-45-06","Crandall","8330","Dead Indian Summit","109-22-44","Shoshone NF"
1065,"2016-12-01",,"0","5","SW","11","03",,"CDAW4","RMCC","WY","0","USFS","44-45-14","Crandall","6070","Dead Indian Creek","109-24-47","Shoshone NF"
1066,"2016-12-01",,"0","5","SW","11","05","Sagebrush on site is actually Mountain Sage, not Threetip","CDAW4","RMCC","WY","0","USFS","44-50-50","Crandall","6640","Crandall RAWS","109-35-51","Shoshone NF"
1067,"2016-12-01",,"0","10","S","11","05",,"CDAW4","RMCC","WY","0","USFS","44-56-08","Crandall","8950","Beartooth","109-37-38","Shoshone NF"
1068,"2016-12-01",,"0","5","SW","11","05",,"CDAW4","RMCC","WY","0","USFS","44-55-41","Crandall","7270","Lower Beartooth","109-42-53","Shoshone NF"
1069,"2016-12-01",,"0","15","SW","11","05",,"CDAW4","RMCC","WY","0","USFS","44-40-43","Crandall","7200","Sulphur Camp","109-39-12","Shoshone NF"
1070,"2016-12-01",,"0","5","S","11","05",,"EGLW4","RMCC","WY","0","USFS","44-27-49","Eagle","6050","Clearwater Trailhead","109-40-08","Shoshone NF"
1071,"2016-12-01",,"0","5","S","11","05",,"EGLW4","RMCC","WY","0","USFS","44-27-18","Eagle","6470","Fishhawk Trailhead","109-50-06","Shoshone NF"
1072,"2016-12-01",,"0","10","S","11","05",,"EGLW4","RMCC","WY","0","USFS","44-29-28","Eagle","6980","East Gate","110-00-01","Shoshone NF"
1073,"2016-12-01",,"0","5","SW","11","05",,"EGLW4","RMCC","WY","0","USFS","44-18-02","Eagle","8720","Carter Mtn","109-14-50","Shoshone NF"
1074,"2016-12-01",,"0","5","SW","11","05",,"EGLW4","RMCC","WY","0","USFS","44-11-32","Eagle","6450","Boulder Creek","109-32-46","Shoshone NF"
1075,"2016-12-01",,"0","10","SW","11","05",,"ELKW4","RMCC","WY","0","USFS","43-56-32","Elkhorn","8420","Wood River","109-11-50","Shoshone NF"
1076,"2016-12-01",,"0","10","W","11","05",,"GCRW4","RMCC","WY","0","USFS","44-02-15","Grass Creek Divide","7800","Timber Creek","109-10-50","Shoshone NF"
1077,"2016-12-05","E","0","45","SW","12","01",,"CROV2","SACC","VA","0","NPS","38-14-30","Sawmill Ridge","2600","Browns Gap","078-42-44","Shenandoah NP"
1078,"2016-12-05","E","0","27","S","12","01",,"TR994","SACC","VA","0","NPS","38-40-03","Headquarters","1228","Headquarters","078-22-30","Shenandoah NP"
1079,"2017-01-30",,"0","0",,"10","05","1000 Hour Fuel Logs only","CDAW4","RMCC","WY","0","USFS","44-50-44","Crandall","6541","Crandall 1000","109-38-09","Shoshone NF"
1080,"2017-01-30",,"0","0",,"10","05","1000 Hour Logs Only","EGLW4","RMCC","WY","0","USFS","44-27-49","Eagle","5933","Wapiti 1000","109-36-44","Shoshone NF"
1081,"2017-01-30",,"0","0",,"10","05","1000 Hour Logs Only","EGLW4","RMCC","WY","0","USFS","44-09-11","Eagle","6385","South Fork 1000","109-36-13","Shoshone NF"
1082,"2017-01-30",,"0","0",,"10","05","1000 Hour Logs Only","EGLW4","RMCC","WY","0","USFS","44-02-43","Eagle","7413","Timber Creek 1000","109-11-01","Shoshone NF"
1083,"2017-02-23",,"0","0",,"12","01","River bottom near Manderson in WUI",,"RMCC","WY","0","BLM","44-15-52","NONE","3890","River Bottom","107-58-10","Wind River-Bighorn Basin District"
1084,"2017-04-11","B","0","30","S","12","01",,"MNCC1","SOCC","CA","0","USFS","34-17-20","Mormon Rock","3450","Cottonwood","117-21-45","San Bernardino NF"
1085,"2017-04-18","G","0","50","N","12","01",,,"SWCC","NM","0","USFS","33-41-28","NONE","8900","GNF Eagle Peak","108-34-29","USFS - Gila NF"
1086,"2017-04-18","G","0","20","N","12","01",,,"SWCC","NM","0","USFS","33-44-30","NONE","8800","GNF Five Springs Divide","108-28-41","USFS - Gila NF"
1087,"2017-04-19",,"0","0","SE","12","01",,,"NOCC","CA","0","USFS","39-00-42","NONE","1920","Mosquito Ridge Gorman Ranch","120-45-28","Tahoe NF"
1088,"2017-04-19",,"0","0","SW","12","01",,,"NOCC","CA","0","USFS","39-03-09","NONE","5160","Big Trees","120-33-19","Tahoe NF"
1089,"2017-04-19",,"0","0","N","12","01",,,"NOCC","CA","0","USFS","39-10-49","NONE","6120","Sailor Flat","120-30-11","Tahoe NF"
1090,"2017-04-19",,"0","0","SE","12","01",,,"NOCC","CA","0","USFS","39-07-26","NONE","3680","Succor Flat","120-48-14","Tahoe NF"
1091,"2017-04-19",,"0","0","NW","12","01",,,"NOCC","CA","0","USFS","39-15-41","NONE","4200","Onion Valley","120-39-06","Tahoe NF"
1092,"2017-04-24",,"0","0",,"12","01",,"GRYT2","SACC","TX","0","Texas State Forestry","31-53-01","Granbury","1000","CNTX_Bosque_TX","097-42-20","Texas State Forestry"
1093,"2017-06-02","C","0","0",,"12","01","This site replaced Old Man Campground and West of Old Man after the manzanita at that site was masticated in 2014.

Ponderosa pine collections are needles for foliar moisture content and do not include woody material.",,"NOCC","CA","0","USFS","40-52-15","NONE","1085","Lakeshore","122-23-23","Shasta-Trinity NF"
1094,"2017-06-02","E","0","5","S","05","09",,,"SACC","TN","0","USFS","35-56-03","NONE","1470","Weavers Bend","082-56-49","TN Cherokee N Zone"
1095,"2017-06-02","E","0","60","SW","05","09",,,"SACC","TN","0","USFS","35-47-51","NONE","2360","Green Corner","083-05-58","TN Cherokee N Zone"
1096,"2017-06-02","E","0","5","NW","05","09",,,"SACC","TN","0","USFS","36-10-23","NONE","1540","Katy Creek","082-31-34","TN Cherokee N Zone"
1097,"2017-06-02",,"0","0","S","12","01",,"TSHC1","SOCC","CA","0","NPS","36-29-21","Ash Mountain","1700","Ash Mountain","118-49-38","Sequoia-Kings NP"
1098,"2017-06-04","T","0","0",,"12","01","Established in 2017 near Basque Hills RAWS to represent a more southern location within BIFZ","BQFO3","NWCC","OR","0","BLM","42-14-49","Basque Hills","4750","Basque Hills","118-56-45","NW12-BUD"
1099,"2017-06-06",,"0","0",,"12","01",,"LWRT2","SACC","TX","1","Texas Forest Service","26-11-13","Santa Ana NWR","112","COPL_Hidalgo_TX","098-22-54","Texas State Forestry"
1100,"2017-06-06",,"0","0",,"12","01",,"ATRT2","SACC","TX","0",,"25-59-47","Laguna Atascosa","46","LGCO_Cameron_TX","097-34-17","Texas State Forestry"
1101,"2017-06-06","G","0","0",,"11","03",,,"RMCC","CO","0","BLM","38-40-10","NONE","8200","High Park","105-21-17","Canon City Field Office"
1102,"2017-06-06",,"0","0",,"11","03",,,"RMCC","CO","0","BLM","38-25-48","NONE","7900","Arkansas Mountain","105-42-26","Canon City Field Office"
1103,"2017-06-13","G","0","0","S","12","01",,"CDHT2","SACC","TX","0","TFS","32-45-15","Cedar Hill Sp","589","NETX_KAUF_TX","096-07-58","Texas State Forestry"
1104,"2017-06-13",,"0","0",,"12","01",,"GWRT2","SACC","TX","0","Texas Forest Service","27-38-42","George West","276","COPL_Jim Wells_TX","098-12-00","Texas State Forestry"
1105,"2017-06-14","G","0","0","S","12","01",,"CKNT2","SACC","TX","0","TFS","30-06-23","Conroe","180","SCTX_Harris_TX","095-39-13","Texas State Forestry"
1106,"2017-06-27",,"0","25","NW","12","01","Pine is mixed shortleaf, Virginia and loblolly.","RVZN7","SACC","NC","0","NC-NCS","36-13-42","Rendezvous Mtn.","2850","Rendezvous Mountain ESF","081-17-56","NC STATE"
1107,"2017-06-27",,"0","15","SW","12","01",,"GUIN7","SACC","NC","0","NC NCS","35-11-48","Guion Farm","2500","Dupont RSF","082-36-32","NC STATE"
1108,"2017-07-04","E","0","20","W","05","09",,,"SACC","TN","0","USFS","36-32-13","NONE","2045","Flatwoods","082-00-09","TN Cherokee N Zone"
1109,"2017-07-05","G","0","0","S","12","01",,"TMPT2","SACC","TX","0","Texas Forest Service","30-33-04","Temple","268","CNTX_Brazos_TX","096-14-30","Texas State Forestry"
1110,"2017-07-07",,"0","15","SW","12","01","For material that has hardened off.","GUIN7","SACC","NC","0","NC-NCS","35-11-48","Guion Farm","2500","Dupont RSF-Old Growth","082-36-32","NC STATE"
1111,"2017-07-07",,"0","25","NW","12","01","Pine is mixed Virginia, loblolly and shortleaf.  Hardened off material only.","RVZN7","SACC","NC","0","NC-NCS","36-13-42","Rendezvous Mtn.","2850","RMESF-Old Growth","081-17-56","NC STATE"
1112,"2017-07-08","U","15","20","SW","11","07","Porphyry RAWS is situated approximately 4000 ft higher than this collection site with a different NFDRS fuel model","PHYM8","NRCC","MT","0","USFS","47-05-54","Porphyry","4500","Dry Fork","110-50-03","Lewis And Clark NF"
1113,"2017-07-08","H","6","25","NW","11","07","Mountain Big Sagebrush is sampled at this site, New RAWS located at Newlan in 2014, not online in NFDRS yet","WSRM8","NRCC","MT","0","USFS","46-44-09","White Sulphur Spring","5640","Newlan","110-50-57","Lewis And Clark NF"
1114,"2017-07-11","E","3","10","S","11","04",,,"NOCC","CA","0","CAL FIRE","40-18-58","NONE","4988","Chester","121-05-38","CalFire Lassen-Modoc Unit"
1115,"2017-07-11","E","3","10","SE","11","04",,,"NOCC","CA","0","CAL FIRE","40-27-57","NONE","5861","Eagle Lake","120-45-29","CalFire Lassen-Modoc Unit"
1116,"2017-07-11","G","0","70","W","10","04",,"HUFW1","NWCC","WA","0","USFS","47-30-21","Humptullips","2300","Wynoochee River","123-32-13","NW01-OLF"
1117,"2017-07-11","G","0","0","W","10","04",,"TOFW1","NWCC","WA","0","USFS","47-58-14","Toms Creek","3400","Goodman Creek","123-59-38","NW01-OLF"
1118,"2017-07-11","G","0","15","S","10","04",,"HURW1","NWCC","WA","0","USFS","47-58-15","Hurricane","3900","Deer Park","123-17-27","NW01-OLF"
1119,"2017-07-11","G","0","10","S","10","04","Cougar Mtn. RAWS would be best represented station, however station is not listed on dropdown menu",,"NWCC","WA","0","USFS","47-59-42","NONE","1500","Louella","123-05-05","NW01-OLF"
1120,"2017-07-30","G","0","0","SE","12","01",,"CONM8","NRCC","MT","0","Flathead NF SLRD","47-32-04","Condon Work Center","3698","Condon Work Center","113-43-06","Flathead NF"
1121,"2017-08-02","G","0","0","NE","10","04",,"WSFM8","NRCC","MT","0","USFS","45-43-01","West Fork","6517","Nez Pass","114-30-13","Bitterroot National Forest"
1122,"2017-08-04",,"0","0",,"10","05","Site is in close proximity to Sandstone RAWS. Sandstone RAWS is not in the system currently, but will add it when it is.",,"RMCC","WY","0","USFS","41-11-47","NONE","8100","Sandstone","107-12-55","Medicine Bow NF"
1123,"2017-08-15",,"0","0",,"10","06",,"SADI1","NRCC","ID","0","Forest Service","48-47-52","Saddle Pass","5420","Pass Creek Pass","117-07-33","Idaho Panhandle National Forest"
1124,"2017-11-22","B","0","0",,"12","01",,"OJIC1","SOCC","CA","0","Ventura County FD","34-26-29","Ojai","1877","Upper Ojai Valley","119-05-54","Ventura County FD"
1125,"2019-11-02",,"0","0",,"12","01",,,"SOCC","CA","0","SCE","34-25-30","NONE","4033","Angeles Forest Hwy","118-05-22","SCE"
1126,"2019-11-02",,"0","0",,"12","01",,,"SOCC","CA","0","SCE","34-35-07","NONE","3637","Lincoln Crest","118-18-15","SCE"
1127,"2018-02-03",,"0","15","S","12","01","Located at the end of FSR 266 which comes off PCR 77 approx. 20 miles northwest of Lake George. Nearest RAWS is Lake George - LKGC2 which is 12 miles to the southeast. The site is mixed conifer with Ponderosa Pine, Limber Pine, and Engelmann Spruce.","LKGC2","RMCC","CO","0","USFS","39-09-33","Lake George","8874","D10 - Tarryall","105-30-34","Pike NF"
1128,"2018-04-04","U","0","1","N","11","04",,"QWSA3","SWCC","AZ","0","USFS","36-36-11","Warm Springs Canyon","7560","KNF Little Mountain","112-22-13","USFS - Kaibab NF - North Rim"
1129,"2018-05-03",,"0","0",,"10","06",,"ELKW4","RMCC","WY","0","USFS","43-40-46","Elkhorn","8106","Elkhorn","109-36-40","Shoshone NF"
1130,"2018-03-21","L","0","15","E","10","04","A variety of sagebrush at the site.  Relatively healthy less invasive species than other sites","BATN2","WGBC","NV","0","BLM","40-33-27","Beacon Light","6000","Beacon Pass","116-41-25","Nevada"
1131,"2018-04-04","T","0","2","NW","11","03",,,"SWCC","AZ","0","USFS","36-47-19","NONE","6340","KNF West","112-18-16","USFS - Kaibab NF - North Rim"
1132,"2018-05-16","G","0","12","SW","10","04","This site is at Hog Creek helispot, East Zone Duty Officer map #3, T61N R5W Sec3. Fuels shall be gathered along the perimeter of the helispot.","SEAM5","EACC","MN","1","USFS","47-48-04","Seagull","1819","Hog Creek","090-57-13","Chippewa-Superior NF"
1133,"2018-05-16",,"0","15","SE","12","01","Ponderosa pine collections are needles for foliar moisture content and do not include woody material.","FMOC1","NOCC","CA","0","USFS","40-30-19","Friend Mtn.","4418","Friend Mountain","123-20-36","Shasta-Trinity NF"
1134,"2018-05-16","G","0","10","SE","12","01","Ponderosa pine collections are needles for foliar moisture content and do not include woody material.","YOBC1","NOCC","CA","0","USFS","40-20-15","Yolla Bolla","4481","Yolla Bolla","123-03-56","Shasta-Trinity NF"
1135,"2018-05-21","K","0","25","W","12","01",,"QPRA3","SWCC","AZ","0","USFS","34-23-05","Promontory","7760","ASF Rim Lakes","110-59-19","USFS - Apache-Sitgreaves NF"
1136,"2018-05-21","K","0","0","S","09","05",,"RACM4","EACC","MI","0","US Forest Service","46-03-15","Raco","400","Burma","084-57-16","Hiawatha NF"
1137,"2018-06-07","K","5","0","S","11","03","Located at the Stonington RAWS site.","STOM4","EACC","MI","0","USFS","45-54-06","Stonington","660","Stonington","086-55-47","Hiawatha NF"
1138,"2018-06-07","K","5","0","S","11","03","Site is at junction of Forest Roads 2218 and 2436. Associated with Highbridge RAWS.",,"EACC","MI","0","USFS","46-05-35","NONE","786","Gooseneck","086-32-51","Hiawatha NF"
1139,"2018-06-19","U","0","20","S","12","01",,,"SWCC","NM","0","USFS","36-17-42","NONE","8000","SNF French Mesa","106-46-36","USFS - Santa Fe NF"
1140,"2018-06-19",,"0","0",,"09","05","RAWS: JCKA2 (Jarvis Creek)",,"AICC","AK","0","DOF-DAS","64-05-05","NONE","1057","Tanana Loop","145-46-53","Interagency"
1141,"2018-06-19",,"0","0",,"09","05","RAWS: JCKA2 (Jarvis Creek)",,"AICC","AK","0","DOF-DAS","63-54-10","NONE","1220","Silver Fox","145-14-35","Interagency"
1142,"2018-06-19",,"0","1","N","09","05","RAWS: JCKA2 (Jarvis Creek)",,"AICC","AK","0","DOF-DAS","64-00-16","NONE","1250","Hammond","145-39-31","Interagency"
1143,"2018-06-19",,"0","1","E","09","05","RAWS: JCKA2 (Jarvis Creek)",,"AICC","AK","0","DOF-DAS","63-53-46","NONE","1227","Panoramic","145-16-30","Interagency"
1144,"2018-07-02",,"0","0","N","10","05",,,"EGBC","ID","0","USFS","44-29-45","NONE","7776","Pine Summit","114-26-04","Salmon-Challis NF"
1145,"2018-07-09","E","2","0","S","10","05",,,"NOCC","CA","0","CalFire","41-03-56","NONE","4900","Big Valley","121-13-10","CalFire Lassen-Modoc Unit"
1146,"2018-07-09","F","2","0","S","12","01",,,"NOCC","CA","0","CalFire","41-26-48","NONE","4690","Happy Camp","121-10-13","CalFire Lassen-Modoc Unit"
1147,"2018-07-11",,"0","0","S","11","03",,"DOEM4","EACC","MI","0","USFS","46-17-21","Doe Lake","888","Hovey Lake","086-41-47","Hiawatha NF"
1148,"2018-07-11",,"0","0","S","11","03",,"DOEM4","EACC","MI","0","USFS","46-06-05","Doe Lake","661","8Mile","086-23-44","Hiawatha NF"
1149,"2018-07-11","K","0","0","S","11","03","Site located at the Junction of County Road 509 and County Road 440. Not associated with RAWS.",,"EACC","MI","0","USFS","46-09-00","NONE","848","West 440","086-50-11","Hiawatha NF"
1150,"2018-07-12",,"0","10","SW","12","01",,,"NRCC","ID","0","USFS47","47-18-12","NONE","5267","Storm Mountain","115-50-00","Idaho Panhandle National Forest"
1151,"2018-08-01","G","0","50","E","12","01","2 sites for Smith Creek Fire, this is the upper site taken in private at 5100 feet","SADI1","NRCC","ID","0","USFS","48-49-35","Saddle Pass","5100","Smith Creek Fire Upper","116-42-37","Idaho Panhandle National Forest"
1152,"2018-08-01","G","0","40","E","12","01","Not Cascade Azalea, but False Azalea or False Huckleberry - MEFE. This is the lower site.","SADI1","NRCC","ID","0","USFS","48-49-37","Saddle Pass","4400","Smith Creek Fire Lower","116-42-09","Idaho Panhandle National Forest"
1153,"2018-08-14",,"0","30","W","11","06",,,"NRCC","MT","0","USFS","46-43-40","NONE","5100","Cooper Creek 2","114-21-22","Lolo National Forest"
1154,"2018-08-22",,"16","30","SW","12","01","Collection schedule is bi-monthly on the 1st and 15th",,"NOCC","CA","0","SJSU Fire Lab","37-08-24","NONE","3225","Mt. Umunhum","121-53-15","CalFire Santa Clara Unit"
1155,"2018-08-22",,"16","10","S","12","01","Collection schedule is bi-monthly on the 1st and 15th",,"NOCC","CA","0","SJSU Fire Weather Lab","37-05-10","NONE","650","Quail Hollow Ranch","122-04-01","CalFire Santa Clara Unit"
1156,"2018-10-03",,"0","0",,"12","01",,,"NWCC","OR","0",,"43-23-12","NONE","5253","Boulder Creek 1","122-30-50","NW04-Umpqua"
1157,"2018-10-03",,"0","0",,"12","01",,,"NWCC","OR","0",,"43-23-54","NONE","5563","Boulder Creek 2","122-29-19","NW04-Umpqua"
1158,"2018-10-03",,"0","0",,"12","01",,,"NWCC","OR","0",,"43-24-03","NONE","5510","Boulder Creek 3","122-28-15","NW04-Umpqua"
1159,"2018-10-03",,"0","0",,"12","01",,,"NWCC","OR","0",,"43-22-29","NONE","5305","Boulder Creek 4","122-25-56","NW04-Umpqua"
1160,"2018-12-19",,"0","0","SW","12","01",,"FHFM8","NRCC","MT","0","USFS","45-38-38","Fort Howes","4000","Whitetail","105-58-56","Custer National Forest"
1161,"2018-12-19",,"0","0","SW","12","01",,"FHFM8","NRCC","MT","0","USFS","45-29-51","Fort Howes","3400","Threemile","106-01-29","Custer National Forest"
1162,"2019-03-20",,"0","0","E","12","01",,,"SACC","TX","0",,"31-54-18","NONE","5584","TPEC_FrijoleRanchGMNP_TX","104-48-16","Texas State Forestry"
1163,"2019-04-01",,"0","0","SE","12","01",,,"SOCC","CA","0","OCFA","33-33-04","NONE","500","Laguna Beach","117-47-08","Orange County Fire"
1164,"2019-04-03","C","8","10","S","10","04","Replacement site for Lame Johnny after Lame Johnny site burned over in Legion Lake Fire.","CRRS2","RMCC","SD","0","Custer State Park","43-41-58","Custer","4916","Parker Canyon","103-29-02","Custer State Park Field Office"
1165,"2019-04-11","G","0","10","E","11","04",,"HLKC1","NOCC","CA","0","BLM","40-34-59","Horse Lake","5720","Horse","120-32-09","BLM -Northern CA District"
1166,"2019-05-07",,"0","0","NW","11","05",,,"EACC","MI","0","USDA","46-37-43","NONE","1337","Baraga","088-37-38","Ottawa NF"
1167,"2019-05-06",,"0","0","SW","11","05",,"WMTM4","EACC","MI","0","USDA","46-22-16","Watersmeet","1481","Robbins","089-12-17","Ottawa NF"
1168,"2019-05-16",,"0","20","SE","12","01",,,"NOCC","CA","0","US Forest Service","39-31-30","NONE","6900","Blatchley","120-19-40","Tahoe NF"
1169,"2019-05-16",,"0","10","E","12","01",,,"NOCC","CA","0","US Forest Service","39-38-24","NONE","5000","Mountain Quail","120-26-07","Tahoe NF"
1170,"2019-05-20","G","100","0","S","12","01","Muleshoe NWR.  Established in October 2018.",,"SACC","TX","0","TFS","33-57-29","NONE","3775","HIPL_Bailey_TX","102-46-51","Texas State Forestry"
1171,"2019-05-20","G","100","0","S","12","01","Camp Bowie.  Established in August, 2018.",,"SACC","TX","0","TFS","31-38-41","NONE","1560","ROPL_Brown_TX","098-57-24","Texas State Forestry"
1172,"2019-05-20","G","100","0","S","12","01","Lake Alan Henry.  Established in July 2018.",,"SACC","TX","0","TFS","33-02-53","NONE","2270","HIPL_Garza_TX","101-05-06","Texas State Forestry"
1173,"2019-05-20","G","100","0","S","12","01","Fort Griffin State Historic Site.  Established in October, 2018.",,"SACC","TX","0","TFS","32-55-22","NONE","1180","ROPL_Shackelford_TX","099-13-23","Texas State Forestry"
1174,"2019-05-22","G","0","10","S","10","05",,,"NWCC","OR","0","Forest Service","42-55-52","NONE","1173","Tiller Helibase","122-57-00","NW04-Umpqua"
1175,"2019-06-11","C","0","1","S","10","03","60% Basin or Mt Big Sage. 15% Antelope Bitterbrush. 1% Snowbrush. Avg. ht. cover 4 ft. Percent dead 15%. Continuous fuel.","FWFW1","NWCC","WA","0","DNR","47-05-23","Swauk","2465","Coleman Sage","120-23-59","NW10 WAS DNR SE"
1176,"2019-06-11","C","0","30","NE","10","03","Ponderosa Pine 60%. Avg. ht. 35 ft. Percent dead 5%. Patchy continuity. Mtn Big Sage 15%, Wild Rose 5%, Snowbrush Ceanothus 5%.","FWFW1","NWCC","WA","0","DNR","47-07-11","Swauk","3100","Coleman Ponderosa","120-24-10","NW10 WAS DNR SE"
1177,"2019-12-19",,"0","0",,"12","01",,,"SOCC","CA","0","SCE","38-07-32","NONE","2355","Bridgeport","119-10-54","SCE"
1178,"2019-12-19",,"0","0",,"12","01",,,"SOCC","CA","0","SCE","37-51-49","NONE","2154","Lee Vining/June Lake","119-05-17","SCE"
1179,"2019-12-19",,"0","0",,"12","01",,,"SOCC","CA","0","SCE","37-37-13","NONE","2173","Mammoth Airport","118-50-27","SCE"
1180,"2019-06-20","T","0","1","NE","11","03",,"CRSN2","WGBC","NV","0","BLM","40-43-01","Crane Springs","4980","Carlin","116-08-19","Nevada"
1181,"2019-06-20","T","0","1","SW","11","03",,"STMN2","WGBC","NV","0","BLM","40-50-52","Stag Mountain","5670","Elko","115-50-37","Nevada"
1182,"2019-06-20","T","0","1","NW","11","03",,"STMN2","WGBC","NV","0","BLM","41-06-36","Stag Mountain","6165","Moor Summit","114-48-39","Nevada"
1183,"2019-07-03","G","0","5","S","10","06","Site pics location:

Box\5100Fire\5150FuelMgmt\Nez-Clear Fuels Group\NPC_Fuel_Sampling_Sites\district\specific site","RRFI1","NRCC","ID","0","USFS","45-42-48","Red River","4600","Red River","115-20-22","Clearwater National Forest"
1184,"2019-07-21","A","0","20","W","10","05","Site pics location: Box\5100Fire\5150FuelMgmt\Nez-Clear Fuels Group\NPC_Fuel_Sampling_Sites\CMS\Mission Cr",,"NRCC","ID","0","Idaho Dept. of Lands","46-17-24","NONE","3464","Mission Cr.","116-41-15","Clearwater National Forest"
1185,"2019-07-23","G","0","25","SW","12","01",,,"NRCC","ID","0","USFS","48-52-15","NONE","4430","Buck Horn","116-05-07","Idaho Panhandle National Forest"
1186,"2019-07-29","G","0","0","S","10","05",,"EMTW1","NWCC","WA","0","DNR","48-05-20","Ellis Mt","490","Burnt Mtn","124-16-02","NW10 WAS DNR SE"
1187,"2019-07-29","G","0","0",,"10","05","Berry species is actually Salmon and or Thimble Berry, but no choice exists for those.  Also collecting Salal, but no option for that","EMTW1","NWCC","WA","0","DNR","47-55-32","Ellis Mt","60","D3000","124-31-14","NW10 WAS DNR SE"
1188,"2019-07-29","G","0","0",,"10","05","Located at DNR and USFS co located compound in Forks","EMTW1","NWCC","WA","0","DNR","47-57-22","Ellis Mt","300","Forks","124-23-07","NW10 WAS DNR SE"
1189,"2019-08-21",,"0","10","S","10","04",,"RDCS2","RMCC","SD","0","State of South Dakota","43-20-43","Red Canyon","3825","Lindsley","103-35-12","State Of South Dakota"
1190,"2019-08-21",,"0","20","S","10","04",,"RDCS2","RMCC","SD","0","State of South Dakota","43-28-45","Red Canyon","3665","Dewey","104-00-11","State Of South Dakota"
1191,"2019-08-22",,"0","0","S","12","01",,"RDCS2","RMCC","SD","0","SDS","43-34-28","Red Canyon","4741","Spring Valley","103-43-01","State Of South Dakota"
1192,"2019-08-22",,"0","0","S","12","01",,,"RMCC","SD","0","SDS","43-46-13","NONE","3928","Cobb","103-17-05","State Of South Dakota"
1193,"2019-08-28",,"0","0","E","12","01",,,"NOCC","CA","0","US Forest Service","39-36-26","NONE","6800","12 Rd @ CG","120-28-49","Tahoe NF"
1194,"2019-08-28",,"0","0","SW","12","01",,,"NOCC","CA","0","US Forest Service","39-34-14","NONE","7600","12 Rd @ 54 Rd","120-29-34","Tahoe NF"
1195,"2019-09-02","G","0","5","S","10","05",,"DOHS2","RMCC","SD","0","SDS","44-04-10","Baker Park","3690","Rapid City West","103-18-35","State Of South Dakota"
1196,"2019-09-05","G","0","10","N","12","01","Upper Portal Creek Drainage at Hidden Lakes Trail Head.  Yellow Mule Raws across gallatin river to the south west approx 10 miles same elevation. Fuels are generally a G to the east and south of the trail head.  The area to the west and north has been har","YLWM8","NRCC","MT","0","USFS","45-16-57","Yellow Mule","8250","Hidden Lakes TH","111-09-08","Gallatin National Forest"
1197,"2019-09-19",,"0","40","SW","10","04",,"NMOS2","RMCC","SD","0","State of South Dakota","44-20-57","Nemo","5706","Hearst-Lead","103-47-45","State Of South Dakota"
1198,"2019-09-19",,"0","0",,"12","01",,,"SOCC","CA","0","SCE","33-32-54","NONE","3878","Anza","116-43-04","SCE"
1199,"2019-09-19",,"0","0",,"12","01",,,"SOCC","CA","0","SCE","33-54-20","NONE","2293","Banning","116-52-53","SCE"
1200,"2019-09-19",,"0","0",,"12","01",,,"SOCC","CA","0","SCE","33-54-20","NONE","2591","Lamb Canyon","116-59-56","SCE"
1201,"2019-09-19",,"0","0",,"12","01",,,"SOCC","CA","0","SCE","33-38-29","NONE","1879","Sedco Hills","117-14-22","SCE"
1202,"2019-09-26",,"0","50","SW","10","04",,"NMOS2","RMCC","SD","0","State of South Dakota","44-28-58","Nemo","4050","Badger-Spearfish","103-55-50","State Of South Dakota"
1203,"2019-10-21","F","0","35","SW","12","01",,,"SWCC","AZ","0","USFS","33-51-14","NONE","4600","TNF Mt Ord","111-26-51","USFS - Tonto NF"
1204,"2019-10-24","B","0","15","S","12","01",,,"SWCC","AZ","0","USFS","33-55-15","NONE","4324","TNF Tonto Basin","111-11-27","USFS - Tonto NF"
1205,"2019-10-25","C","0","30","S","10","06","Low Elevation Site. Site description and pictures located at \Box\5100Fire\5150FuelMgmt\Nez-Clear Fuels Group\NPC_Fuel_Sampling_Sites\SalmonRiver\SlateCreek_1_Site","SCFI1","NRCC","ID","0","U.S. Forest Service","45-38-07","Slate Creek","2200","Slate Creek #1","116-11-47","Clearwater National Forest"
1206,"2019-10-25","C","0","25","S","10","06","Mid Elevation Site. Site description and pictures located at \Box\5100Fire\5150FuelMgmt\Nez-Clear Fuels Group\NPC_Fuel_Sampling_Sites\SalmonRiver\SlateCreek_2_Site","SCFI1","NRCC","ID","0","U.S. Forest Service","45-37-38","Slate Creek","4400","Slate Creek #2","116-03-04","Clearwater National Forest"
1207,"2019-11-02",,"0","0",,"12","01",,,"SOCC","CA","0","SCE","34-28-51","NONE","4086","Mt. Emma","118-04-11","SCE"
1208,"2019-11-02",,"0","0",,"12","01",,,"SOCC","CA","0","SCE","34-35-07","NONE","3019","Spunky Canyon","118-21-37","SCE"
1209,"2019-12-19",,"0","0",,"12","01",,,"SOCC","CA","0","SCE","37-15-38","NONE","1241","Bishop/Keoughs Hot Springs","118-22-02","SCE"
1210,"2020-02-07","G","0","10","SW","10","06","High Elevation Site. Site description and pictures located at \Box\5100Fire\5150FuelMgmt\Nez-Clear Fuels Group\NPC_Fuel_Sampling_Sites\SalmonRiver\SlateCreek_3_Site","SCFI1","NRCC","ID","0","USFS","45-38-41","Slate Creek","5450","Slate Creek #3","116-00-40","Clearwater National Forest"
